trade_code,,,,
005901,NAHLLHPZHHA,诺安汇利灵活配置混合A,混合型,NUOANHUILILINGHUOPEIZHIHUNHEA
005902,NAHLLHPZHHC,诺安汇利灵活配置混合C,混合型,NUOANHUILILINGHUOPEIZHIHUNHEC
005903,TDHLJYHH,泰达宏利绩优混合,混合型,TAIDAHONGLIJIYOUHUNHE
005904,HTBXCZYXA,华泰保兴成长优选A,混合型,HUATAIBAOXINGCHENGZHANGYOUXUANA
005905,HTBXCZYXC,华泰保兴成长优选C,混合型,HUATAIBAOXINGCHENGZHANGYOUXUANC
005906,ZSFMLHHHFQSA,招商丰茂灵活混合发起式A,混合型,ZHAOSHANGFENGMAOLINGHUOHUNHEFAQISHIA
005907,ZSFMLHHHFQSC,招商丰茂灵活混合发起式C,混合型,ZHAOSHANGFENGMAOLINGHUOHUNHEFAQISHIC
005908,HTBXZLZQA,华泰保兴尊利债券A,债券型,HUATAIBAOXINGZUNLIZHAIQUANA
005909,HTBXZLZQC,华泰保兴尊利债券C,债券型,HUATAIBAOXINGZUNLIZHAIQUANC
005910,GFLTYXHH,广发龙头优选混合,混合型,GUANGFALONGTOUYOUXUANHUNHE
005917,GFHY3GYDKZ,广发汇誉3个月定开债,定开债券,GUANGFAHUIYU3GEYUEDINGKAIZHAI
005918,THHS300ZSC,天弘沪深300指数C,股票指数,TIANHONGHUSHEN300ZHISHUC
005919,THZZ500ZSC,天弘中证500指数C,股票指数,TIANHONGZHONGZHENG500ZHISHUC
005921,NYHLJX3GYDKZ,农银汇理金鑫3个月定开债,定开债券,NONGYINHUILIJINXIN3GEYUEDINGKAIZHAI
005922,YXYFZGDJZ,圆信永丰中高等级债,债券型,YUANXINYONGFENGZHONGGAODENGJIZHAI
005923,HFHYDQKFZQA,华富恒悦定期开放债券A,定开债券,HUAFUHENGYUEDINGQIKAIFANGZHAIQUANA
005924,HFHYDQKFZQC,华富恒悦定期开放债券C,定开债券,HUAFUHENGYUEDINGQIKAIFANGZHAIQUANC
005927,CJHXXNYQCGPA,创金合信新能源汽车股票A,股票型,CHUANGJINHEXINXINNENGYUANQICHEGUPIAOA
005928,CJHXXNYQCGPC,创金合信新能源汽车股票C,股票型,CHUANGJINHEXINXINNENGYUANQICHEGUPIAOC
005935,QHLHRFHHC,前海联合润丰混合C,混合型,QIANHAILIANHERUNFENGHUNHEC
005936,SWLXATHLCZA,申万菱信安泰惠利纯债A,债券型,SHENWANLINGXINANTAIHUILICHUNZHAIA
005945,GYKZZYXZQA,工银可转债优选债券A,债券型,GONGYINKEZHUANZHAIYOUXUANZHAIQUANA
005946,GYKZZYXZQC,工银可转债优选债券C,债券型,GONGYINKEZHUANZHAIYOUXUANZHAIQUANC
005947,DBMYJQLHHHA,德邦民裕进取量化混合A,混合型,DEBANGMINYUJINQULIANGHUAHUNHEA
005948,DBMYJQLHHHC,德邦民裕进取量化混合C,混合型,DEBANGMINYUJINQULIANGHUAHUNHEC
005949,XYHYLDHHA,鑫元行业轮动混合A,混合型,XINYUANHANGYELUNDONGHUNHEA
005950,XYHYLDHHC,鑫元行业轮动混合C,混合型,XINYUANHANGYELUNDONGHUNHEC
005951,MSJYHYCZA,民生加银恒益纯债A,债券型,MINSHENGJIAYINHENGYICHUNZHAIA
005952,MSJYHYCZC,民生加银恒益纯债C,债券型,MINSHENGJIAYINHENGYICHUNZHAIC
005953,RBZXXDLHHA,人保转型新动力混合A,混合型,RENBAOZHUANXINGXINDONGLIHUNHEA
005954,RBZXXDLHHC,人保转型新动力混合C,混合型,RENBAOZHUANXINGXINDONGLIHUNHEC
005955,YFDXZTLHHA,易方达鑫转添利混合A,混合型,YIFANGDAXINZHUANTIANLIHUNHEA
005956,YFDXZTLHHC,易方达鑫转添利混合C,混合型,YIFANGDAXINZHUANTIANLIHUNHEC
005959,CTXSYLHPZHHC,财通新视野灵活配置混合C,混合型,CAITONGXINSHIYELINGHUOPEIZHIHUNHEC
005960,BSLHJZGPA,博时量化价值股票A,股票型,BOSHILIANGHUAJIAZHIGUPIAOA
005961,BSLHJZGPC,博时量化价值股票C,股票型,BOSHILIANGHUAJIAZHIGUPIAOC
005962,BYRGZNGPA,宝盈人工智能股票A,股票型,BAOYINGRENGONGZHINENGGUPIAOA
005963,BYRGZNGPC,宝盈人工智能股票C,股票型,BAOYINGRENGONGZHINENGGUPIAOC
005964,ZOACDKZFQS,中欧安财定开债发起式,定开债券,ZHONGOUANCAIDINGKAIZHAIFAQISHI
005967,PHCXQDHH,鹏华创新驱动混合,混合型,PENGHUACHUANGXINQUDONGHUNHE
005968,CJHXGYZQGPA,创金合信工业周期股票A,股票型,CHUANGJINHEXINGONGYEZHOUQIGUPIAOA
005969,CJHXGYZQGPC,创金合信工业周期股票C,股票型,CHUANGJINHEXINGONGYEZHOUQIGUPIAOC
005972,JYYRCZZQA,交银裕如纯债债券A,债券型,JIAOYINYURUCHUNZHAIZHAIQUANA
005973,JYYRCZZQC,交银裕如纯债债券C,债券型,JIAOYINYURUCHUNZHAIZHAIQUANC
005974,DFHPZJXHHA,东方红配置精选混合A,混合型,DONGFANGHONGPEIZHIJINGXUANHUNHEA
005975,DFHPZJXHHC,东方红配置精选混合C,混合型,DONGFANGHONGPEIZHIJINGXUANHUNHEC
005976,CXWJZCPZFOF,长信稳进资产配置(FOF),混合-FOF,CHANGXINWENJINZICHANPEIZHIFOF
005977,ZXBCZXHHA,中信保诚至兴混合A,混合型,ZHONGXINBAOCHENGZHIXINGHUNHEA
005978,ZXBCZXHHC,中信保诚至兴混合C,混合型,ZHONGXINBAOCHENGZHIXINGHUNHEC
005986,XYJHDKLHPZHHA,兴业聚宏定开灵活配置混合A,混合型,XINGYEJUHONGDINGKAILINGHUOPEIZHIHUNHEA
005987,XYJHDKLHPZHHC,兴业聚宏定开灵活配置混合C,混合型,XINGYEJUHONGDINGKAILINGHUOPEIZHIHUNHEC
005988,XYCZYNDKZA,兴业纯债一年定开债A,定开债券,XINGYECHUNZHAIYINIANDINGKAIZHAIA
005989,XYCZYNDKZC,兴业纯债一年定开债C,定开债券,XINGYECHUNZHAIYINIANDINGKAIZHAIC
005990,SWLXATHLCZC,申万菱信安泰惠利纯债C,债券型,SHENWANLINGXINANTAIHUILICHUNZHAIC
005992,GDBDXCDZA,光大保德信超短债A,债券型,GUANGDABAODEXINCHAODUANZHAIA
005993,GDBDXCDZC,光大保德信超短债C,债券型,GUANGDABAODEXINCHAODUANZHAIC
005994,GTRYZZ500LHZQ,国投瑞银中证500量化增强,股票指数,GUOTOURUIYINZHONGZHENG500LIANGHUAZENGQIANG
005995,GTRYSHZQ,国投瑞银顺泓债券,定开债券,GUOTOURUIYINSHUNHONGZHAIQUAN
005997,THYLLHPZHHC,天弘裕利灵活配置混合C,混合型,TIANHONGYULILINGHUOPEIZHIHUNHEC
005998,JSSZJBM120LJC,嘉实深证基本面120联接C,联接基金,JIASHISHENZHENGJIBENMIAN120LIANJIEC
005999,JSZZJRDCETFLJC,嘉实中证金融地产ETF联接C,联接基金,JIASHIZHONGZHENGJINRONGDICHANETFLIANJIEC
006002,GYYYJKGPA,工银医药健康股票A,股票型,GONGYINYIYAOJIANKANGGUPIAOA
006003,GYYYJKGPC,工银医药健康股票C,股票型,GONGYINYIYAOJIANKANGGUPIAOC
006004,GYTXYNDKZQ,工银添祥一年定开债券,定开债券,GONGYINTIANXIANGYINIANDINGKAIZHAIQUAN
006007,NAJJPZHHA,诺安积极配置混合A,混合型,NUOANJIJIPEIZHIHUNHEA
006008,NAJJPZHHC,诺安积极配置混合C,混合型,NUOANJIJIPEIZHIHUNHEC
006009,GRRYLHPZHHA,国融融银灵活配置混合A,混合型,GUORONGRONGYINLINGHUOPEIZHIHUNHEA
006010,GRRYLHPZHHC,国融融银灵活配置混合C,混合型,GUORONGRONGYINLINGHUOPEIZHIHUNHEC
006011,ZXBCWHA,中信保诚稳鸿A,债券型,ZHONGXINBAOCHENGWENHONGA
006012,ZXBCWHC,中信保诚稳鸿C,债券型,ZHONGXINBAOCHENGWENHONGC
006015,HAXYSJHZQC,华安信用四季红债券C,债券型,HUAANXINYONGSIJIHONGZHAIQUANC
006016,PADHHAZQ,平安大华惠安债券,债券型,PINGANDAHUAHUIANZHAIQUAN
006020,GFHS300ZSZQA,广发沪深300指数增强A,股票指数,GUANGFAHUSHEN300ZHISHUZENGQIANGA
006021,GFHS300ZSZQC,广发沪深300指数增强C,股票指数,GUANGFAHUSHEN300ZHISHUZENGQIANGC
006022,FGDPJZLHHH,富国大盘价值量化混合,混合型,FUGUODAPANJIAZHILIANGHUAHUNHE
006028,CJLYDKZQ,长江乐逸定开债券,定开债券,CHANGJIANGLEYIDINGKAIZHAIQUAN
006029,PHZXDKZFQS,鹏华尊享定开债发起式,定开债券,PENGHUAZUNXIANGDINGKAIZHAIFAQISHI
006038,DCJHHHC,大成景恒混合C,混合型,DACHENGJINGHENGHUNHEC
006039,GFGZYSHH,国富估值优势混合,混合型,GUOFUGUZHIYOUSHIHUNHE
006040,AXYRDKZQ,安信永瑞定开债券,定开债券,ANXINYONGRUIDINGKAIZHAIQUAN
006041,PHXSLHPZHHC,鹏华兴盛灵活配置混合C,混合型,PENGHUAXINGSHENGLINGHUOPEIZHIHUNHEC
006042,STMGSRHHFOF,上投摩根尚睿混合(FOF),混合-FOF,SHANGTOUMOGENSHANGRUIHUNHEFOF
006043,YYHYZQA,永赢惠益债券A,债券型,YONGYINGHUIYIZHAIQUANA
006044,YYHYZQC,永赢惠益债券C,债券型,YONGYINGHUIYIZHAIQUANC
006046,XYJMLHPZHH,兴业聚名灵活配置混合,混合型,XINGYEJUMINGLINGHUOPEIZHIHUNHE
006047,CXWJCZZQE,长信稳健纯债债券E,债券型,CHANGXINWENJIANCHUNZHAIZHAIQUANE
006049,HYYJJXHHAB,恒越研究精选混合A/B,混合型,HENGYUEYANJIUJINGXUANHUNHEAB
006050,HYYJJXHHAB,恒越研究精选混合A/B(后端),混合型,HENGYUEYANJIUJINGXUANHUNHEAB
006053,ZHRJ3GYDKA,中航瑞景3个月定开A,定开债券,ZHONGHANGRUIJING3GEYUEDINGKAIA
006054,ZHRJ3GYDKC,中航瑞景3个月定开C,定开债券,ZHONGHANGRUIJING3GEYUEDINGKAIC
006055,PYCHZQ,鹏扬淳合债券,债券型,PENGYANGCHUNHEZHAIQUAN
006057,PHFHZQLOFC,鹏华丰和债券(LOF)C,债券型,PENGHUAFENGHEZHAIQUANLOFC
006061,HTCXZQSYZQA,红土创新增强收益债券A,债券型,HONGTUCHUANGXINZENGQIANGSHOUYIZHAIQUANA
006062,PHXKLHPZHHC,鹏华兴康灵活配置混合C,混合型,PENGHUAXINGKANGLINGHUOPEIZHIHUNHEC
006063,JSCCMSCIZGAGGJT,景顺长城MSCI中国A股国际通,股票指数,JINGSHUNCHANGCHENGMSCIZHONGGUOAGUGUOJITONG
006064,HTCXZQSYZQC,红土创新增强收益债券C,债券型,HONGTUCHUANGXINZENGQIANGSHOUYIZHAIQUANC
006065,JSCCJTWLDKZC,景顺长城景泰稳利定开债C,定开债券,JINGSHUNCHANGCHENGJINGTAIWENLIDINGKAIZHAIC
006066,ZJYRCZZQA,中加颐睿纯债债券A,债券型,ZHONGJIAYIRUICHUNZHAIZHAIQUANA
006067,ZJYRCZZQC,中加颐睿纯债债券C,债券型,ZHONGJIAYIRUICHUNZHAIZHAIQUANC
006068,ZJYXCZZQA,中加颐信纯债债券A,债券型,ZHONGJIAYIXINCHUNZHAIZHAIQUANA
006069,ZJYXCZZQC,中加颐信纯债债券C,债券型,ZHONGJIAYIXINCHUNZHAIZHAIQUANC
006071,YHRJZQ,银河睿嘉债券,债券型,YINHERUIJIAZHAIQUAN
006075,BSBP500ETFLJC,博时标普500ETF联接C,QDII-指数,BOSHIBIAOPU500ETFLIANJIEC
006076,CJHXHLCDZZQA,创金合信恒利超短债债券A,债券型,CHUANGJINHEXINHENGLICHAODUANZHAIZHAIQUANA
006077,CJHXHLCDZZQC,创金合信恒利超短债债券C,债券型,CHUANGJINHEXINHENGLICHAODUANZHAIZHAIQUANC
006087,HTBRZZ500ETFLJC,华泰柏瑞中证500ETF联接C,联接基金,HUATAIBAIRUIZHONGZHENG500ETFLIANJIEC
006088,YYRYZQA,永赢润益债券A,债券型,YONGYINGRUNYIZHAIQUANA
006089,YYRYZQC,永赢润益债券C,债券型,YONGYINGRUNYIZHAIQUANC
006090,QHKYDKZQA,前海开源鼎康债券A,债券型,QIANHAIKAIYUANDINGKANGZHAIQUANA
006091,QHKYDKZQC,前海开源鼎康债券C,债券型,QIANHAIKAIYUANDINGKANGZHAIQUANC
006092,YYRYZQA,永赢荣益债券A,债券型,YONGYINGRONGYIZHAIQUANA
006093,YYRYZQC,永赢荣益债券C,债券型,YONGYINGRONGYIZHAIQUANC
006094,YYTYZQA,永赢泰益债券A,债券型,YONGYINGTAIYIZHAIQUANA
006095,YYTYZQC,永赢泰益债券C,债券型,YONGYINGTAIYIZHAIQUANC
006096,ZJZJ6GYDKZ,中金浙金6个月定开债,定开债券,ZHONGJINZHEJIN6GEYUEDINGKAIZHAI
006098,HBQSETFLJ,华宝券商ETF联接,联接基金,HUABAOQUANSHANGETFLIANJIE
006099,TDHLZLZQ,泰达宏利泽利债券,定开债券,TAIDAHONGLIZELIZHAIQUAN
006100,PADHYSCYHHA,平安大华优势产业混合A,混合型,PINGANDAHUAYOUSHICHANYEHUNHEA
006101,PADHYSCYHHC,平安大华优势产业混合C,混合型,PINGANDAHUAYOUSHICHANYEHUNHEC
006103,KSCHYJXHH,凯石淳行业精选混合,混合型,KAISHICHUNHANGYEJINGXUANHUNHE
006104,HTBRLHZHHHC,华泰柏瑞量化智慧混合C,混合型,HUATAIBAIRUILIANGHUAZHIHUIHUNHEC
006107,ZSTL6GYDKZFQSA,招商添利6个月定开债发起式A,定开债券,ZHAOSHANGTIANLI6GEYUEDINGKAIZHAIFAQISHIA
006108,ZSTL6GYDKZFQSC,招商添利6个月定开债发起式C,定开债券,ZHAOSHANGTIANLI6GEYUEDINGKAIZHAIFAQISHIC
006109,FRJZJXHHA,富荣价值精选混合A,混合型,FURONGJIAZHIJINGXUANHUNHEA
006110,FRJZJXHHC,富荣价值精选混合C,混合型,FURONGJIAZHIJINGXUANHUNHEC
006112,YFDHHDKZ,易方达恒惠定开债,定开债券,YIFANGDAHENGHUIDINGKAIZHAI
006113,HTFCXYYHH,汇添富创新医药混合,混合型,HUITIANFUCHUANGXINYIYAOHUNHE
006114,RBXLZQA,人保鑫利债券A,债券型,RENBAOXINLIZHAIQUANA
006115,RBXLZQC,人保鑫利债券C,债券型,RENBAOXINLIZHAIQUANC
006117,JSCCRYDKHH,景顺长城睿益定开混合,混合型,JINGSHUNCHANGCHENGRUIYIDINGKAIHUNHE
006118,THRXDQKFZ,天弘瑞享定期开放债,定开债券,TIANHONGRUIXIANGDINGQIKAIFANGZHAI
006125,PADHDXDKHHA,平安大华鼎兴定开混合A,混合型,PINGANDAHUADINGXINGDINGKAIHUNHEA
006126,PADHDXDKHHC,平安大华鼎兴定开混合C,混合型,PINGANDAHUADINGXINGDINGKAIHUNHEC
006131,HTBRHS300ETFLJC,华泰柏瑞沪深300ETF联接C,联接基金,HUATAIBAIRUIHUSHEN300ETFLIANJIEC
006142,XYCLDQKFZQ,鑫元淳利定期开放债券,定开债券,XINYUANCHUNLIDINGQIKAIFANGZHAIQUAN
006145,QHKYDXZQA,前海开源鼎欣债券A,债券型,QIANHAIKAIYUANDINGXINZHAIQUANA
006146,QHKYDXZQC,前海开源鼎欣债券C,债券型,QIANHAIKAIYUANDINGXINZHAIQUANC
006150,ZSTLLNZQ,招商添利两年债券,定开债券,ZHAOSHANGTIANLILIANGNIANZHAIQUAN
006158,BSRXHBHHA,博时荣享回报混合A,混合型,BOSHIRONGXIANGHUIBAOHUNHEA
006159,BSRXHBHHC,博时荣享回报混合C,混合型,BOSHIRONGXIANGHUIBAOHUNHEC
006160,BDQHHHA,博道启航混合A,混合型,BODAOQIHANGHUNHEA
006161,BDQHHHC,博道启航混合C,混合型,BODAOQIHANGHUNHEC
006163,RTZHDKZQFQS,融通增辉定开债券发起式,定开债券,RONGTONGZENGHUIDINGKAIZHAIQUANFAQISHI
006171,PYCLDQKFZQ,鹏扬淳利定期开放债券,定开债券,PENGYANGCHUNLIDINGQIKAIFANGZHAIQUAN
006186,YYYYZQA,永赢盈益债券A,债券型,YONGYINGYINGYIZHAIQUANA
006187,YYYYZQC,永赢盈益债券C,债券型,YONGYINGYINGYIZHAIQUANC
006188,HTBXZYDK,华泰保兴尊颐定开,定开债券,HUATAIBAOXINGZUNYIDINGKAI
020001,GTJYZZHH,国泰金鹰增长混合,混合型,GUOTAIJINYINGZENGZHANGHUNHE
020002,GTJLZQA,国泰金龙债券A,债券型,GUOTAIJINLONGZHAIQUANA
020003,GTJLHYJX,国泰金龙行业精选,混合型,GUOTAIJINLONGHANGYEJINGXUAN
020005,GTJMWJ,国泰金马稳健,混合型,GUOTAIJINMAWENJIAN
020007,GTHB,国泰货币,货币型,GUOTAIHUOBI
020009,GTJPLC,国泰金鹏蓝筹,混合型,GUOTAIJINPENGLANCHOU
020010,GTJNCXCZHH,国泰金牛创新成长混合,混合型,GUOTAIJINNIUCHUANGXINCHENGZHANGHUNHE
020011,GTHS300ZSA,国泰沪深300指数A,股票指数,GUOTAIHUSHEN300ZHISHUA
020012,GTJLZQC,国泰金龙债券C,债券型,GUOTAIJINLONGZHAIQUANC
020015,GTQWYSHH,国泰区位优势混合,混合型,GUOTAIQUWEIYOUSHIHUNHE
020018,GTJLBBHH,国泰金鹿保本混合,保本型,GUOTAIJINLUBAOBENHUNHE
020019,GTSLZQA,国泰双利债券A,债券型,GUOTAISHUANGLIZHAIQUANA
020020,GTSLZQC,国泰双利债券C,债券型,GUOTAISHUANGLIZHAIQUANC
020021,GTSZ180JRLJ,国泰上证180金融联接,联接基金,GUOTAISHANGZHENG180JINRONGLIANJIE
020022,GTCLJZLHPZHH,国泰策略价值灵活配置混合,混合型,GUOTAICELUEJIAZHILINGHUOPEIZHIHUNHE
020023,GTSJQDCLHH,国泰事件驱动策略混合,混合型,GUOTAISHIJIANQUDONGCELUEHUNHE
020026,GTCZYXHH,国泰成长优选混合,混合型,GUOTAICHENGZHANGYOUXUANHUNHE
020031,GTXJGLHBA,国泰现金管理货币A,货币型,GUOTAIXIANJINGUANLIHUOBIA
020032,GTXJGLHBB,国泰现金管理货币B,货币型,GUOTAIXIANJINGUANLIHUOBIB
020033,GTMAZLZQA,国泰民安增利债券A,债券型,GUOTAIMINANZENGLIZHAIQUANA
020034,GTMAZLZQC,国泰民安增利债券C,债券型,GUOTAIMINANZENGLIZHAIQUANC
020035,GTSZ5NQGZLJA,国泰上证5年期国债联接A,联接基金,GUOTAISHANGZHENG5NIANQIGUOZHAILIANJIEA
020036,GTSZ5NQGZLJC,国泰上证5年期国债联接C,联接基金,GUOTAISHANGZHENG5NIANQIGUOZHAILIANJIEC
040001,HACX,华安创新,混合型,HUAANCHUANGXIN
040002,HAZGAGZQZS,华安中国A股增强指数,股票指数,HUAANZHONGGUOAGUZENGQIANGZHISHU
040003,HAXJFLHBA,华安现金富利货币A,货币型,HUAANXIANJINFULIHUOBIA
040004,HABLPZHH,华安宝利配置混合,混合型,HUAANBAOLIPEIZHIHUNHE
040005,HAHLHH,华安宏利混合,混合型,HUAANHONGLIHUNHE
040007,HAZXPCZHH,华安中小盘成长混合,混合型,HUAANZHONGXIAOPANCHENGZHANGHUNHE
040008,HACLYXHH,华安策略优选混合,混合型,HUAANCELUEYOUXUANHUNHE
040009,HAWDZQA,华安稳定债券A,债券型,HUAANWENDINGZHAIQUANA
040010,HAWDZQB,华安稳定债券B,债券型,HUAANWENDINGZHAIQUANB
040011,HAHXYXHH,华安核心优选混合,混合型,HUAANHEXINYOUXUANHUNHE
040012,HAQHZQA,华安强化债券A,债券型,HUAANQIANGHUAZHAIQUANA
040013,HAQHZQB,华安强化债券B,债券型,HUAANQIANGHUAZHAIQUANB
040015,HADTLHPZ,华安动态灵活配置,混合型,HUAANDONGTAILINGHUOPEIZHI
040016,HAHYLDHH,华安行业轮动混合,混合型,HUAANHANGYELUNDONGHUNHE
040018,HAXGJX,华安香港精选,QDII,HUAANXIANGGANGJINGXUAN
040019,HAWGSYZQC,华安稳固收益债券C,债券型,HUAANWENGUSHOUYIZHAIQUANC
040020,HASJZTHH,华安升级主题混合,混合型,HUAANSHENGJIZHUTIHUNHE
040021,HADZHSJ,华安大中华升级,QDII,HUAANDAZHONGHUASHENGJI
040022,HAKZZZQA,华安可转债债券A,债券型,HUAANKEZHUANZHAIZHAIQUANA
040023,HAKZZZQB,华安可转债债券B,债券型,HUAANKEZHUANZHAIZHAIQUANB
040025,HAKJDLHH,华安科技动力混合,混合型,HUAANKEJIDONGLIHUNHE
040026,HAXYSJHZQA,华安信用四季红债券A,债券型,HUAANXINYONGSIJIHONGZHAIQUANA
040027,HAYYXDQLCZQA,华安月月鑫短期理财债券A,理财型,HUAANYUEYUEXINDUANQILICAIZHAIQUANA
040028,HAYYXDQLCZQA,华安月月鑫短期理财债券A,理财型,HUAANYUEYUEXINDUANQILICAIZHAIQUANA
040029,HAYYXDQLCZQB,华安月月鑫短期理财债券B,理财型,HUAANYUEYUEXINDUANQILICAIZHAIQUANB
040030,HAJJXDQLCZQA,华安季季鑫短期理财债券A,理财型,HUAANJIJIXINDUANQILICAIZHAIQUANA
040031,HAJJXDQLCZQB,华安季季鑫短期理财债券B,理财型,HUAANJIJIXINDUANQILICAIZHAIQUANB
040032,HAYAXDQLCZQA,华安月安鑫短期理财债券A,理财型,HUAANYUEANXINDUANQILICAIZHAIQUANA
040033,HAYAXDQLCZQA,华安月安鑫短期理财债券A,理财型,HUAANYUEANXINDUANQILICAIZHAIQUANA
040034,HAYAXDQLCZQB,华安月安鑫短期理财债券B,理财型,HUAANYUEANXINDUANQILICAIZHAIQUANB
040035,HANXCLHH,华安逆向策略混合,混合型,HUAANNIXIANGCELUEHUNHE
040036,HAAXSYZQA,华安安心收益债券A,债券型,HUAANANXINSHOUYIZHAIQUANA
040037,HAAXSYZQB,华安安心收益债券B,债券型,HUAANANXINSHOUYIZHAIQUANB
040038,HARRXHBA,华安日日鑫货币A,货币型,HUAANRIRIXINHUOBIA
040039,HARRXHBB,华安日日鑫货币B,货币型,HUAANRIRIXINHUOBIB
040040,HACZZQA,华安纯债债券A,债券型,HUAANCHUNZHAIZHAIQUANA
040041,HACZZQC,华安纯债债券C,债券型,HUAANCHUNZHAIZHAIQUANC
040045,HAXYZQZQ,华安信用增强债券,债券型,HUAANXINYONGZENGQIANGZHAIQUAN
040046,HANSDK100ZS,华安纳斯达克100指数,QDII-指数,HUAANNASIDAKE100ZHISHU
040047,HANSDK100ZSXC,华安纳斯达克100指数现钞,QDII-指数,HUAANNASIDAKE100ZHISHUXIANCHAO
040048,HANSDK100ZSXH,华安纳斯达克100指数现汇,QDII-指数,HUAANNASIDAKE100ZHISHUXIANHUI
040180,HASZ180LJ,华安上证180联接,联接基金,HUAANSHANGZHENG180LIANJIE
040190,HASZLTLJ,华安上证龙头联接,联接基金,HUAANSHANGZHENGLONGTOULIANJIE
041001,HACX,华安创新(后端),混合型,HUAANCHUANGXIN
041002,HAZGAGZQZS,华安中国A股增强指数(后端),股票指数,HUAANZHONGGUOAGUZENGQIANGZHISHU
041003,HAXJFLHBB,华安现金富利货币B,货币型,HUAANXIANJINFULIHUOBIB
041004,HABLPZHH,华安宝利配置混合(后端),混合型,HUAANBAOLIPEIZHIHUNHE
041005,HAHLHH,华安宏利混合(后端),混合型,HUAANHONGLIHUNHE
041007,HAZXPCZHH,华安中小盘成长混合(后端),混合型,HUAANZHONGXIAOPANCHENGZHANGHUNHE
041008,HACLYXHH,华安策略优选混合(后端),混合型,HUAANCELUEYOUXUANHUNHE
041009,HAWDZQA,华安稳定债券A(后端),债券型,HUAANWENDINGZHAIQUANA
041011,HAHXYXHH,华安核心优选混合(后端),混合型,HUAANHEXINYOUXUANHUNHE
050001,BSJZZZHH,博时价值增长混合,混合型,BOSHIJIAZHIZENGZHANGHUNHE
050002,BSHS300ZSA,博时沪深300指数A,股票指数,BOSHIHUSHEN300ZHISHUA
050003,BSXJSYHBA,博时现金收益货币A,货币型,BOSHIXIANJINSHOUYIHUOBIA
050004,BSJXHHA,博时精选混合A,混合型,BOSHIJINGXUANHUNHEA
050006,BSWDJZZQB,博时稳定价值债券B,债券型,BOSHIWENDINGJIAZHIZHAIQUANB
050007,BSPHPZ,博时平衡配置,混合型,BOSHIPINGHENGPEIZHI
050008,BSDSCYHH,博时第三产业混合,混合型,BOSHIDISANCHANYEHUNHE
050009,BSXXCZHH,博时新兴成长混合,混合型,BOSHIXINXINGCHENGZHANGHUNHE
050010,BSTXJZHHA,博时特许价值混合A,混合型,BOSHITEXUJIAZHIHUNHEA
050011,BSXYZQA/B,博时信用债券A/B,债券型,BOSHIXINYONGZHAIQUANAB
050012,BSCLPZ,博时策略配置,混合型,BOSHICELUEPEIZHI
050013,BSSZCDPLJ,博时上证超大盘联接,联接基金,BOSHISHANGZHENGCHAODAPANLIANJIE
050014,BSCYCZHHA,博时创业成长混合A,混合型,BOSHICHUANGYECHENGZHANGHUNHEA
050015,BSDZHYTJXGP,博时大中华亚太精选股票,QDII,BOSHIDAZHONGHUAYATAIJINGXUANGUPIAO
050016,BSHGHBZQAB,博时宏观回报债券A/B,债券型,BOSHIHONGGUANHUIBAOZHAIQUANAB
050018,BSHYLDHH,博时行业轮动混合,混合型,BOSHIHANGYELUNDONGHUNHE
050019,BSZZZQZQA,博时转债增强债券A,债券型,BOSHIZHUANZHAIZENGQIANGZHAIQUANA
050020,BSKTZZQHB,博时抗通胀增强回报,QDII,BOSHIKANGTONGZHANGZENGQIANGHUIBAO
050021,BSSZ200LJ,博时深证200联接,联接基金,BOSHISHENZHENG200LIANJIE
050022,BSHBLHPZ,博时回报灵活配置,混合型,BOSHIHUIBAOLINGHUOPEIZHI
050023,BSTYZQA,博时天颐债券A,债券型,BOSHITIANYIZHAIQUANA
050024,BSSZZRZYLJ,博时上证自然资源联接,联接基金,BOSHISHANGZHENGZIRANZIYUANLIANJIE
050025,BSBP500ETFLJA,博时标普500ETF联接A,QDII-指数,BOSHIBIAOPU500ETFLIANJIEA
050026,BSYLBJHYHHA,博时医疗保健行业混合A,混合型,BOSHIYILIAOBAOJIANHANGYEHUNHEA
050027,BSXYZCZZQA,博时信用债纯债债券A,债券型,BOSHIXINYONGZHAICHUNZHAIZHAIQUANA
050028,BSAXSYDQZQA,博时安心收益定期债券A,定开债券,BOSHIANXINSHOUYIDINGQIZHAIQUANA
050029,BSXJYHHA,博时新机遇混合A,混合型,BOSHIXINJIYUHUNHEA
050030,BSYZPXSYZQ,博时亚洲票息收益债券,QDII,BOSHIYAZHOUPIAOXISHOUYIZHAIQUAN
050106,BSWDJZZQA,博时稳定价值债券A,债券型,BOSHIWENDINGJIAZHIZHAIQUANA
050111,BSXYZQC,博时信用债券C,债券型,BOSHIXINYONGZHAIQUANC
050116,BSHGHBZQC,博时宏观回报债券C,债券型,BOSHIHONGGUANHUIBAOZHAIQUANC
050119,BSZZZQZQC,博时转债增强债券C,债券型,BOSHIZHUANZHAIZENGQIANGZHAIQUANC
050123,BSTYZQC,博时天颐债券C,债券型,BOSHITIANYIZHAIQUANC
050128,BSAXSYDQZQC,博时安心收益定期债券C,定开债券,BOSHIANXINSHOUYIDINGQIZHAIQUANC
050201,BSJZZZEHHH,博时价值增长贰号混合,混合型,BOSHIJIAZHIZENGZHANGERHAOHUNHE
